regulon,target_gene
FOXN2(+),GSN
FOXN2(+),KIAA1324L
FOXN2(+),SQSTM1
FOXN2(+),STAT5B
FOXN2(+),NCOA2
FOXN2(+),CSRNP3
FOXN2(+),FMR1
FOXN2(+),IVNS1ABP
FOXN2(+),KANSL2
FOXN2(+),HOXA2
FOXN2(+),CBX7
FOXN2(+),F13A1
FOXN2(+),HMGB1
FOXN2(+),MARC1
FOXN2(+),TIAL1
FOXN2(+),PLCE1
FOXN2(+),DYNLL2
FOXN2(+),PIK3CA
FOXN2(+),CDKN1B
FOXN2(+),EZR
FOXN2(+),CPXM2
FOXN2(+),PCK2
FOXN2(+),MKX
FOXN2(+),AFTPH
FOXN2(+),PKN2
FOXN2(+),STX5
FOXN2(+),TRIT1
FOXN2(+),AKT1S1
FOXN2(+),DHX8
FOXN2(+),MMADHC
FOXN2(+),FAM53A
FOXN2(+),AKT2
FOXN2(+),PRRT2
FOXN2(+),POM121
FOXN2(+),HBP1
FOXN2(+),VAPB
FOXN2(+),CTNND1
FOXN2(+),MCTP2
FOXN2(+),CPNE1
FOXN2(+),KPNA6
FOXN2(+),LPAR4
FOXN2(+),ZNF557
FOXN2(+),PPP2R2C
FOXN2(+),SHMT2
FOXN2(+),PSKH1
FOXN2(+),EPC1
FOXN2(+),GPR137C
FOXN2(+),ANKRD40
FOXN2(+),JAG1
FOXN3(+),PPP1CB
FOXN3(+),FOXN3
FOXN3(+),CASC15
FOXN3(+),ZNF521
FOXN3(+),SPARC
FOXN3(+),UBXN10
FOXN3(+),CCDC68
FOXN3(+),E2F2
FOXN3(+),PAN3-AS1
FOXN3(+),SULF1
FOXN3(+),SDC2
FOXN3(+),SF3B1
FOXN3(+),KLHDC3
FOXN3(+),ID4
FOXN3(+),EIF3J
FOXN3(+),AKAP9
FOXN3(+),CCNI
FOXN3(+),SMG7
FOXN3(+),USP24
FOXN3(+),BRCA1
FOXN3(+),MAGED2
FOXN3(+),ADGRA2
FOXN3(+),TCF25
FOXN3(+),GCG
FOXN3(+),OLFM2
FOXN3(+),TSPAN9
FOXN3(+),RLF
FOXN3(+),ANKRD11
FOXN3(+),RAB11B
FOXN3(+),CHST6
FOXN3(+),ST3GAL1
FOXN3(+),ARNT
FOXN3(+),XK
FOXN3(+),RXRA
FOXN3(+),HRH1
FOXN3(+),DDX17
FOXN3(+),MIR99AHG
FOXN3(+),GNAS
FOXN3(+),DYRK1A
FOXN3(+),LURAP1
FOXN3(+),YY1
FOXN3(+),ATP6V1C2
FOXN3(+),SMARCD3
FOXN3(+),IKZF1
FOXN3(+),HDAC7
FOXN3(+),SLITRK2
FOXN3(+),DYNLL2
FOXN3(+),STAG2
FOXN3(+),IKZF2
FOXN3(+),BCAR1
FOXN3(+),MGAT3
FOXN3(+),TOX
FOXN3(+),NRIP1
FOXN3(+),EXT1
FOXN3(+),FNTA
FOXN3(+),TFRC
FOXN3(+),ZCCHC8
FOXN3(+),ARRDC2
FOXN3(+),MTM1
FOXN3(+),TMEM141
FOXN3(+),ZNF236
FOXN3(+),ARHGEF5
FOXN3(+),ZEB2-AS1
FOXN3(+),SMAD3
FOXN3(+),RRAGD
FOXN3(+),MEF2C
FOXN3(+),ZSWIM6
FOXN3(+),S100A13
FOXN3(+),ARHGEF28
FOXN3(+),AK4
FOXN3(+),ZNF496
FOXN3(+),PPP1R10
FOXN3(+),AFF2
FOXN3(+),RBMS3
FOXN3(+),SNCAIP
FOXN3(+),CDK14
FOXN3(+),CXADR
FOXN3(+),TM2D2
FOXN3(+),GOLGA7
FOXN3(+),ZNF503-AS2
FOXN3(+),GRID2
FOXN3(+),TEAD3
FOXN3(+),C2orf81
FOXN3(+),NRXN2
FOXN3(+),GTF2I
FOXN3(+),ZIC2
FOXN3(+),WBP2
FOXN3(+),RERE
FOXN3(+),ABI2
FOXN3(+),CLDN10
FOXN3(+),CRMP1
FOXN3(+),RALGAPA2
FOXN3(+),IGSF8
FOXN3(+),TNFSF12
FOXN3(+),GSK3A
FOXN3(+),CBX3
FOXN3(+),MRAS
FOXN3(+),STAG1
FOXN3(+),PTBP3
FOXN3(+),HIST2H2BF
FOXN3(+),KDELC1
FOXN3(+),LANCL1
FOXN3(+),RGS9
FOXO1(+),ANKRD10
FOXO1(+),HOXC10
FOXO1(+),BLVRA
FOXO1(+),OSBPL9
FOXO1(+),CNR1
FOXO1(+),SLC6A2
FOXO1(+),LANCL2
FOXO1(+),RAP1B
FOXO1(+),FOXO1
FOXO1(+),ADH5
FOXO1(+),COBLL1
FOXO1(+),ATP10D
FOXO1(+),SURF6
FOXO1(+),LRRC75A
FOXO1(+),PRICKLE1
FOXO1(+),TFDP2
FOXO1(+),MMP2
FOXO1(+),TDRD3
FOXO1(+),EMILIN1
FOXO1(+),PRR12
FOXO1(+),ELOVL6
FOXO1(+),CLEC1A
FOXO1(+),C1R
FOXO1(+),TBX18
FOXO1(+),CCPG1
FOXO1(+),VEGFA
FOXO1(+),S100A13
FOXO1(+),WNT6
FOXO1(+),KRT1
FOXO1(+),PINK1
FOXO1(+),TLE1
FOXO1(+),SPPL3
FOXO1(+),AMMECR1
FOXO1(+),HSPBP1
FOXO1(+),AGAP3
FOXO1(+),CALD1
FOXO1(+),GAP43
FOXO1(+),TFPT
FOXO1(+),CPS1
FOXO1(+),SPP1
FOXO1(+),SESN3
FOXO1(+),SETD1A
FOXO1(+),C5orf63
FOXO1(+),NUPR1
FOXO1(+),LGALS3
FOXO1(+),PIK3CD
FOXO1(+),ZER1
FOXO1(+),KDM6A
FOXO3(+),FOXO3
FOXO3(+),FOXP2
FOXO3(+),TMCC2
FOXO3(+),PHIP
FOXO3(+),XPO7
FOXO3(+),SPSB3
FOXO3(+),UBB
FOXO3(+),ATRX
FOXO3(+),UBXN10-AS1
FOXO3(+),STEAP2
FOXO3(+),ZNF579
FOXO3(+),BCL2L1
FOXO3(+),NIPSNAP3B
FOXO3(+),ENOX1
FOXO3(+),SLC45A4
FOXO3(+),GMPR
FOXO3(+),FZD3
FOXO3(+),TMTC1
FOXO3(+),SLC4A1
FOXO3(+),TSPAN5
FOXO3(+),SMAD9
FOXO3(+),NOL4L
FOXO3(+),VGLL4
FOXO3(+),KLF3
FOXO3(+),EIF2AK1
FOXO3(+),MMADHC
FOXO3(+),ABLIM1
FOXO3(+),HOPX
FOXO3(+),NOSTRIN
FOXO3(+),DDX6
FOXO3(+),MKRN1
FOXO3(+),GPCPD1
FOXO3(+),NAGLU
FOXO3(+),RNF19A
FOXO3(+),DENND4A
FOXO3(+),SLC43A1
FOXO3(+),FDFT1
FOXO3(+),CAPZA2
FOXO3(+),TRIM10
FOXO3(+),FIBIN
FOXO3(+),FBXO7
FOXO3(+),GLRX5
FOXO3(+),DCAF12
FOXO3(+),GRIA4
FOXO3(+),GFOD1
FOXO3(+),ARHGEF10L
FOXO3(+),CTSB
FOXO3(+),PIM1
FOXO3(+),ARL4A
FOXO3(+),MOSPD1
FOXO3(+),MARCH3
FOXO3(+),ST6GALNAC6
FOXO3(+),SUSD4
FOXO3(+),BNIP3L
FOXO3(+),RSPO4
FOXO3(+),USP27X
FOXO3(+),MOV10
FOXO3(+),GPR173
FOXO3(+),FXYD1
FOXO3(+),DOK6
FOXO3(+),SEMA6D
FOXO3(+),NAALADL2
FOXO3(+),SLC14A1
FOXO3(+),FAM49A
FOXO3(+),PLEKHG3
FOXO3(+),UTRN
FOXO3(+),NUDT7
FOXO3(+),LTBP4
FOXO3(+),HDAC4
FOXO3(+),BCAS3
FOXO3(+),MAP3K8
FOXO3(+),WNT2B
FOXO3(+),ADIPOR1
FOXO3(+),PHLPP1
FOXO3(+),PPFIA2
FOXO3(+),FLRT2
FOXO3(+),FBXO30
FOXO3(+),NTRK3
FOXO3(+),GALNT4
FOXO3(+),SEMA5B
FOXO3(+),LST1
FOXO3(+),ZFP36
FOXO3(+),BACH2
FOXO3(+),UBTF
FOXO3(+),CABLES1
FOXO3(+),MTMR14
FOXO3(+),PIM2
FOXO3(+),EPB41
FOXO3(+),GLG1
FOXO3(+),PHYHIPL
FOXO3(+),ARID4B
FOXO3(+),NARF
FOXO3(+),IP6K1
FOXO3(+),MEIS2
FOXO3(+),CDKN2D
FOXO3(+),WDR45
FOXO3(+),KRT1
FOXO3(+),PINK1
FOXO3(+),LOXL1
FOXO3(+),HOXB2
FOXO3(+),CNPPD1
FOXO3(+),CIR1
FOXO3(+),TAL1
FOXO3(+),HOXB3
FOXO3(+),FERMT2
FOXO3(+),LAMB3
FOXO3(+),GPLD1
FOXO3(+),CNKSR2
FOXO3(+),HCFC1
FOXO3(+),CCND1
FOXO3(+),MR1
FOXO3(+),KLHL13
FOXO3(+),FNDC3B
FOXO3(+),LTB4R2
FOXO3(+),DYNLRB2
FOXO3(+),CBLB
FOXO3(+),BATF
FOXO3(+),ZNF770
FOXO3(+),MYO1C
FOXO3(+),PNKD
FOXO3(+),S100A3
FOXO3(+),PMEPA1
FOXO3(+),RILP
FOXO3(+),RAPGEF3
FOXO3(+),TSPO2
FOXO3(+),GLUL
FOXO3(+),FAXDC2
FOXO3(+),UBE2H
FOXO3(+),FHL3
FOXO3(+),HBG2
FOXO3(+),MYOZ1
FOXO3(+),PSD
FOXO3(+),ETS1
FOXO3(+),HBG1
FOXO3(+),CD276
FOXO3(+),NCOA4
FOXO3(+),GFRA3
FOXO3(+),ADAMTS16
FOXO3(+),GSPT1
FOXO3(-),FOXO3
FOXO3(-),PTMA
FOXO3(-),RPL29
FOXO4(-),HMGB1
FOXO4(-),AP2S1
FOXO4(-),NASP
FOXO4(-),HNRNPH3
FOXO4(-),ATXN10
FOXO4(-),CCT2
FOXO4(-),TCEA1
FOXO4(-),FOXO4
FOXO4(-),ANAPC16
FOXO4(-),PDCD5
FOXO4(-),UFM1
FOXO4(-),TMEM14C
FOXO6(+),TNMD
FOXO6(+),SOBP
FOXO6(+),SERTAD4-AS1
FOXO6(+),DOK7
FOXO6(+),LMF1-AS1
FOXO6(+),TPD52
FOXO6(+),TCEA3
FOXO6(+),MYOD1
FOXO6(+),STARD13
FOXO6(+),FOXP2
FOXO6(+),FERMT1
FOXO6(+),KERA
FOXO6(+),CITED1
FOXO6(+),HOXB2
FOXO6(+),COPZ2
FOXO6(+),CCDC141
FOXO6(+),ANGPTL1
FOXO6(+),SV2A
FOXP1(+),FOXP1
FOXP1(+),LPP
FOXP1(+),SHROOM1
FOXP1(+),NHSL1
FOXP1(+),CA3-AS1
FOXP1(+),SNAP25
FOXP1(+),EXPH5
FOXP1(+),ZNF496
FOXP2(+),NFATC1
FOXP2(+),BRD3
FOXP2(+),TRIB2
FOXP2(+),FOXP2
FOXP2(+),EGR3
FOXP2(+),RBFOX1
FOXP2(+),TRPS1
FOXP2(+),CCDC80
FOXP2(+),SEMA6A
FOXP2(+),TBX5
FOXP2(+),SLCO5A1
FOXP2(+),ZNF608
FOXP2(+),FARP1
FOXP2(+),DDIT4
FOXP2(+),TES
FOXP2(+),ATP2B4
FOXP2(+),FST
FOXP2(+),LRRN1
FOXP2(+),MYO6
FOXP2(+),SCARA3
FOXP2(+),TAF4B
FOXP2(+),EIF4G3
FOXP2(+),EPHA7
FOXP2(+),FOXC1
FOXP2(+),ITPR2
FOXP2(+),SYNE2
FOXP2(+),ZFYVE16
FOXP2(+),SULF1
FOXP2(+),TGFB2
FOXP2(+),SOX5
FOXP2(+),ZW10
FOXP2(+),SERTAD4
FOXP2(+),ASAP2
FOXP2(+),PBX3
FOXP2(+),SPC25
FOXP2(+),EBF4
FOXP2(+),FER
FOXP2(+),N4BP2
FOXP2(+),SH3BP2
FOXP2(+),CRY1
FOXP2(+),PSMG3-AS1
FOXP2(+),ARHGAP35
FOXP2(+),TGIF2
FOXP2(+),METTL16
FOXP2(+),KLF5
FOXP2(+),PCDH10
FOXP2(+),ERLEC1
FOXP2(+),ATF2
FOXP2(+),SPATS2L
FOXP2(+),H2AFV
FOXP2(+),ZBTB10
FOXP2(+),MAFF
FOXP2(+),KIF20B
FOXP2(+),MYADM
FOXP2(+),LMNA
FOXP2(+),GAS2
FOXP2(+),CCND2
FOXP2(+),LEF1
FOXP4(+),HUNK
FOXP4(+),BIN1
FOXP4(+),MAFF
FOXP4(+),PLEKHO1
FOXP4(+),TIAL1
FOXP4(+),TMOD3
FOXP4(+),FOXP4
FOXP4(+),LRRC61
FOXP4(+),CREB1
FOXP4(+),HOMER1
FOXP4(+),ADAMTS15
FOXP4(+),NDUFA7
FOXP4(+),POLR1E
FOXP4(+),PDLIM7
FOXP4(+),CNNM4
FOXP4(+),EZH2
FOXP4(+),DBT
FOXP4(+),TENM1
FOXP4(+),CFAP20
FOXP4(+),COL9A1
FOXP4(+),LRRFIP2
GABPA(+),OSR1
GABPA(+),NOB1
GABPA(+),MRPL54
GABPA(+),UBXN7
GABPA(+),BYSL
GABPA(+),MPDU1
GABPA(+),HMMR
GABPA(+),POU2F1
GABPA(+),EIF4E
GABPA(+),PPP6R1
GABPA(+),WDR18
GABPA(+),C1orf74
GABPA(+),ARPC1A
GABPA(+),BCLAF1
GABPA(+),ARRDC3
GABPA(+),MED25
GABPA(+),TFE3
GABPA(+),PPP4C
GABPA(+),SLC38A10
GABPA(+),POM121
GABPA(+),CCDC12
GABPA(+),FBXO31
GABPA(+),ZFAND3
GABPA(+),PPM1F
GABPA(+),BCL7A
GABPA(+),TMEM184B
GABPA(+),FBXW5
GABPA(+),DNAJC5
GABPA(+),POLA1
GABPA(+),ZNF616
GABPA(+),GABPA
GABPA(+),CDC37
GABPA(+),PHF3
GABPA(+),GTF3A
GABPA(+),PRDX4
GABPA(+),NDC1
GABPA(+),SLTM
GABPA(+),SRSF5
GABPA(+),SDCBP2-AS1
GABPA(+),NUDT11
GABPA(+),CNTLN
GABPA(+),FBXO9
GABPA(+),DDRGK1
GABPA(+),RASSF1-AS1
GABPA(+),MDFI
GABPA(+),ICMT
GABPA(+),SH3GLB2
GABPA(+),PDHA1
GABPA(+),FAM104B
GABPA(+),MZF1
GABPA(+),KDM4C
GABPA(+),AGO1
GABPA(+),TBCA
GABPA(+),BAMBI
GABPA(+),ANKRD11
GABPA(+),HELZ
GABPA(+),ILF3
GABPA(+),NUP188
GABPA(+),IGF2R
GABPA(+),IFRD2
GABPA(+),XPO1
GABPA(+),COL5A1
GABPA(+),SPG21
GABPA(+),EIF5A2
GABPA(+),SLC36A1
GABPA(+),SYNGAP1
GABPA(+),PALD1
GABPA(+),RTN4RL2
GABPA(+),FHL1
GABPA(+),TCF7
GABPA(+),C1GALT1
GABPA(+),TRPV4
GABPA(+),ATP6V1H
GABPA(+),HEXA-AS1
GABPA(+),MRPL27
GABPA(+),NFATC2
GABPA(+),SNCAIP
GABPA(+),FBXO33
GABPA(+),TRIM8
GABPA(+),TAF6L
GABPA(+),NUTM2B-AS1
GABPA(+),SELPLG
GABPA(+),AMMECR1
GABPA(+),VMA21
GABPA(+),MRPS16
GABPA(+),SCYL2
GABPA(+),ATG101
GABPA(+),LMO2
GABPA(+),NSUN2
GABPA(+),SSRP1
GABPA(+),ZFYVE27
GABPA(+),SSBP4
GABPA(+),BMS1
GABPA(+),DLK1
GABPA(+),ZKSCAN5
GABPA(+),CTDP1
GABPA(+),SLC12A5
GABPA(+),FAM120C
GABPA(+),REL
GABPA(+),DPF3
GABPA(+),RRBP1
GABPA(+),DHODH
GABPA(+),GDAP2
GABPA(+),SFSWAP
GABPA(+),YIF1B
GABPA(+),WNT5A
GABPA(+),FBXL22
GABPA(+),PRRC2A
GABPA(+),AUP1
GABPA(+),KDELR1
GABPA(+),BSCL2
GABPA(+),TNRC6B
GABPA(+),USP24
GABPA(+),AKAP8L
GABPA(+),CNOT7
GABPA(+),SRP9
GABPA(+),METTL4
GABPA(+),RAB13
GABPA(+),ADD1
GABPA(+),RAB30-AS1
GABPA(+),TBC1D22B
GABPA(+),SOBP
GABPA(+),SERINC3
GABPA(+),TAX1BP3
GABPA(+),HMGB3
GABPA(+),BMF
GABPA(+),NAA35
GABPA(+),TMEM56
GABPA(+),DDT
GABPA(+),RALY
GABPA(+),GLRX3
GABPA(+),HIST2H2AA3
GABPA(+),UBE3A
GABPA(+),TIMP1
GABPA(+),ARMCX4
GABPA(+),SPN
GABPA(+),HSPG2
GABPA(+),ELN
GABPA(+),ATXN1
GABPA(+),TARDBP
GABPA(+),PAPOLG
GABPA(+),COX20
GABPA(+),ZNF83
GABPA(+),DENND5A
GABPA(+),BTBD7
GABPA(+),PODXL
GABPA(+),FAM83A
GABPA(+),CRBN
GABPA(+),ODF2
GABPA(+),GABARAPL1
GABPA(+),PTPRD
GABPA(+),LYAR
GABPA(+),APLNR
GABPA(+),NUDCD3
GABPA(+),TMEM69
GABPA(+),SART3
GABPA(+),GCC1
GABPA(+),ETV2
GABPA(+),LGALS8
GABPA(+),PSME4
GABPA(+),AFF1
GABPA(+),ZNF70
GABPA(+),EIF6
GABPA(+),MAPKAPK2
GABPA(+),ITGA11
GABPA(+),DENND1B
GABPA(+),DAB2IP
GABPA(+),SLC35F6
GABPA(+),SREBF1
GABPA(+),DLGAP1-AS2
GABPA(+),RNF167
GABPA(+),ZNF865
GABPA(+),TRIP12
GABPA(+),PYM1
GABPA(+),URM1
GABPA(+),KANSL1
GABPA(+),KRR1
GABPA(+),TMEM138
GABPA(+),COL11A2
GABPA(+),ARPC4
GABPA(+),PROSER2-AS1
GABPA(+),COA5
GABPA(+),SLC4A1AP
GABPA(+),EAF1
GABPA(+),ZGPAT
GABPA(+),CAMKK1
GABPA(+),DR1
GABPA(+),ACTR6
GABPA(+),NRAS
GABPA(+),IMPA2
GABPA(+),MICAL2
GABPA(+),INPP1
GABPA(+),PHACTR1
GABPA(+),HSPA12B
GABPA(+),KCNK1
GABPA(+),ZNF585B
GABPA(+),MTX3
GABPA(+),ATAD1
GABPA(+),DNMT3B
GABPA(+),SLC16A5
GABPA(+),FAM173A
GABPA(+),BAG3
GABPA(+),LTC4S
GABPA(+),ZNF79
GABPA(+),USP6NL
GABPA(+),PLLP
GABPA(+),PRDM10
GABPA(+),COL6A1
GABPA(+),PTTG1IP
GABPA(+),CNDP2
GABPA(+),SPPL3
GABPA(+),THOP1
GABPA(+),MAFK
GABPA(+),EIF4G1
GABPA(+),KBTBD11
GABPA(+),USP32
GABPA(+),IFITM10
GABPA(+),PHF13
GABPA(+),KCNK5
GABPA(+),MKL2
GABPA(+),ARFRP1
GABPA(+),TDRD12
GABPA(+),TMC6
GABPA(+),PNPO
GABPA(+),TTC7B
GABPA(+),ZNF613
GABPA(+),AKAP7
GABPA(+),COL6A2
GABPA(+),ZNF282
GABPA(+),SLF2
GABPA(+),DDX50
GABPA(+),DCP2
GABPA(+),RSL1D1
GABPA(+),RFX8
GABPA(+),KPNA6
GABPA(+),PLXNC1
GABPA(+),MIAT
GABPA(+),THSD7A
GABPA(+),LINC00877
GABPA(+),DSC2
GABPA(+),APBA1
GABPA(+),PLK1
GABPA(+),BZW1
GABPA(+),CEBPZOS
GABPA(+),OFD1
GABPA(+),ZNF311
GABPA(+),RICTOR
GABPA(+),AGPAT2
GABPA(+),DNTTIP2
GABPA(+),SDCBP
GABPA(+),CSNK2B
GABPA(+),CHST14
GABPA(+),TRAPPC12
GABPA(+),NPAS2
GABPA(+),WDCP
GABPA(+),ACAN
GABPA(+),USP37
GABPA(+),SH3BGRL2
GABPA(+),TTN
GABPA(+),PLXNA2
GABPA(+),SSH2
GABPA(+),ZNF215
GABPA(+),THADA
GABPA(+),PPP1R7
GABPA(+),GPNMB
GABPA(+),ACTR3B
GABPA(+),MATN1
GABPA(+),MUM1
GABPA(+),DCLRE1B
GABPA(+),OCLN
GABPA(+),CA10
GABPA(+),GMFB
GABPA(+),MEGF8
GABPA(+),GPS1
GABPA(+),ALDH1A3
GABPA(+),UBE2A
GABPA(+),NEDD8
GABPA(+),C6orf47
GABPA(+),COL11A1
GABPA(+),CHCHD3
GABPA(+),XPA
GABPA(+),SP3
GABPA(+),EEF1A2
GABPA(+),HMGN4
GABPA(+),CAMK2N1
GABPA(+),MOSPD2
GABPA(+),FAM168B
GABPA(+),MGAT4B
GABPA(+),UNC13B
GABPA(+),RXRG
GABPA(+),RNFT1
GABPA(+),CNKSR1
GABPA(+),ZNF3
GABPA(+),CSF1R
GABPA(+),TMCO3
GABPA(+),TRAPPC6A
GABPA(+),CD46
GABPA(+),TXNRD1
GABPA(+),SNX3
GABPA(+),COL23A1
GABPA(+),DLG1
GABPA(+),PPP1R2
GABPA(+),FUK
GABPA(+),BORCS5
GABPA(+),BRAP
GABPA(+),RHOB
GABPA(+),IMP4
GABPA(+),MTSS1L
GABPA(+),FAM69C
GABPA(+),TNKS2-AS1
GABPA(+),HMGN5
GABPA(+),LIN7C
GABPA(+),FIBIN
GABPA(+),PGRMC1
GABPA(+),LARP7
GABPA(+),COMMD2
GABPA(+),HCG17
GABPA(+),PPP5C
GABPA(+),TTN-AS1
GABPA(+),TWISTNB
GABPA(+),MAPKAPK5
GABPA(+),FN1
GABPA(+),CMSS1
GABPA(+),DYRK3
GABPA(+),RWDD1
GABPA(+),HILPDA
GABPA(+),ZBTB10
GABPA(+),TTC3
GABPA(+),WDR17
GABPA(+),PDP1
GABPA(+),CKAP5
GABPA(+),FAM50A
GABPA(+),OXA1L
GABPA(+),NF2
GABPA(+),TARBP1
GABPA(+),RPP30
GABPA(+),OAF
GABPA(+),EFHC1
GABPA(+),MTURN
GABPA(+),ZSWIM7
GABPA(+),PLK3
GATA1(+),LYL1
GATA1(+),TAL1
GATA1(+),DMTN
GATA1(+),GATA1
GATA1(+),NFE2
GATA1(+),CPOX
GATA1(+),RNF10
GATA1(+),BTG2
GATA1(+),RHD
GATA1(+),CDC42EP1
GATA1(+),HMBS
GATA1(+),SLC4A1
GATA1(+),RSRP1
GATA1(+),YPEL4
GATA1(+),PRDX2
GATA1(+),RTN4
GATA1(+),DNAJB2
GATA1(+),ASIC4
GATA1(+),GATA5
GATA1(+),PLEK2
GATA1(+),RHCE
GATA1(+),OBSL1
GATA1(+),ALAS2
GATA1(+),KEL
GATA1(+),RUNX1T1
GATA1(+),FOXO3
GATA1(+),FECH
GATA1(+),PPOX
GATA1(+),TMBIM1
GATA1(+),C1orf61
GATA1(+),FAM210B
GATA1(+),FIS1
GATA1(+),HEMGN
GATA1(+),CXXC5
GATA1(+),KLF1
GATA1(+),TUBB1
GATA1(+),CYB5R3
GATA1(+),HK1
GATA1(+),ACHE
GATA1(+),MARCH2
GATA1(+),SULF1
GATA1(+),DBNL
GATA1(+),HBM
GATA1(+),SMIM1
GATA1(+),CNN3
GATA1(+),EPOR
GATA1(+),FTH1
GATA1(+),GRAP2
GATA1(+),PTMS
GATA1(+),F11R
GATA1(+),BEX3
GATA1(+),NGRN
GATA1(+),AGPAT1
GATA1(+),FAM117A
GATA1(+),CD59
GATA1(+),NUDT4
GATA1(+),BDH1
GATA1(+),ATG4D
GATA1(+),HBZ
GATA1(+),MOB3C
GATA1(+),UBXN10
GATA1(+),MAGED2
GATA1(+),NARF
GATA1(+),RORA
GATA1(+),SNED1
GATA1(+),CORO1C
GATA1(+),SPINT2
GATA1(+),RAD21
GATA1(+),RAD21-AS1
GATA1(+),KRBOX4
GATA1(+),GYPE
GATA1(+),GPR146
GATA1(+),SLC3A2
GATA1(+),RFESD
GATA1(+),GFI1B
GATA1(+),UBE2F
GATA1(+),MTURN
GATA1(+),DAAM1
GATA1(+),TSPAN32
GATA1(+),MYT1
GATA1(+),ATP6V1F
GATA1(+),HNRNPA2B1
GATA1(+),FAHD1
GATA1(+),SLC39A8
GATA1(+),BNIP3L
GATA1(+),CTSB
GATA1(+),SGPL1
GATA1(+),GYPC
GATA1(+),NR3C1
GATA1(+),VRK1
GATA1(+),ESPN
GATA1(+),CTNNAL1
GATA1(+),BLVRB
GATA1(+),PRR5
GATA1(+),EPB42
GATA1(+),STPG2
GATA1(+),RGCC
GATA1(+),RHOG
GATA1(+),RHAG
GATA1(+),EIF2AK1
GATA1(+),TMEM56
GATA1(+),SPTA1
GATA1(+),ACKR1
GATA1(+),H1F0
GATA1(+),RGS10
GATA1(+),PYCR2
GATA1(+),C20orf27
GATA1(+),HPS1
GATA1(+),RAB6A
GATA1(+),NMNAT3
GATA1(+),GIPC2
GATA1(+),USP15
GATA1(+),HDGF
GATA1(+),CPED1
GATA1(+),CREG1
GATA1(+),PKLR
GATA1(+),HSPA1B
GATA1(+),GLRX5
GATA1(+),TMEM200A
GATA1(+),SGIP1
GATA1(+),ZNF770
GATA1(+),IQGAP2
GATA1(+),SVBP
GATA1(+),SMIM5
GATA1(+),TF
GATA1(+),EHD1
GATA1(+),KLF3
GATA1(+),PCGF5
GATA1(+),MYL4
GATA1(+),LMO2
GATA1(+),GPHN
GATA1(+),FAM83A
GATA1(+),IKZF2
GATA1(+),CCBE1
GATA1(+),ANK1
GATA1(+),SNX22
GATA1(+),TXN2
GATA1(+),RPL17
GATA1(+),PTGS1
GATA1(+),LBH
GATA1(+),NPRL3
GATA1(+),CCNI
GATA1(+),GYPB
GATA1(+),BRCA1
GATA1(+),MXI1
GATA1(+),CDC42
GATA1(+),TMEM14B
GATA1(+),DNM2
GATA1(+),CPQ
GATA1(+),CDC20
GATA1(+),PCSK2
GATA1(+),CABLES2
GATA1(+),GNB2
GATA1(+),PISD
GATA1(+),ICAM4
GATA1(+),UROD
GATA1(+),KMT2E
GATA1(+),ARF1
GATA1(+),COX17
GATA1(+),XK
GATA1(+),NFYC
GATA1(+),PCK2
GATA1(+),VPS26B
GATA1(+),FAM19A1
GATA1(+),TSPAN14
GATA1(+),RPSA
GATA1(+),KCNH2
GATA1(+),TMEM222
GATA1(+),CIZ1
GATA1(+),SH3BGRL2
GATA1(+),NHLRC4
GATA1(+),TMEM9
GATA1(+),GNAS
GATA1(+),CAST
GATA1(+),RBBP7
GATA1(+),ANP32B
GATA1(+),SENP6
GATA1(+),NDUFA8
GATA1(+),SARS
GATA1(+),GHITM
GATA1(+),ELOVL1
GATA1(+),PCK1
GATA1(+),VAT1
GATA1(+),SNX5
GATA1(+),MARCH3
GATA1(+),MAP3K13
GATA1(+),VDAC3
GATA1(+),SLC29A1
GATA1(+),KRT19
GATA1(+),FTL
GATA1(+),TMEM14C
GATA1(+),ELL2
GATA1(+),PTP4A2
GATA1(+),FAM204A
GATA1(+),PNKD
GATA1(+),SPESP1
GATA1(+),MAPRE3
GATA1(+),SLC22A4
GATA1(+),RNF220
GATA1(+),CMAS
GATA1(+),RALY
GATA1(+),TSPAN5
GATA1(+),UGCG
GATA1(+),MYL12B
GATA1(+),GNG2
GATA1(+),ADIPOR1
GATA1(+),ZDHHC3
GATA1(+),HOXB2
GATA1(+),GLUL
GATA1(+),CALM3
GATA1(+),JUN
GATA1(+),ASNS
GATA1(+),ANKRD9
GATA1(+),ECSIT
GATA1(+),MTCH1
GATA1(+),SELENBP1
GATA1(+),YPEL3
GATA1(+),FAM213A
GATA1(+),CTSE
GATA1(+),FAXDC2
GATA1(+),TMOD1
GATA1(+),MGST3
GATA1(+),DCAF11
GATA1(+),SLC25A37
GATA1(+),TANGO2
GATA1(+),UBE2D3
GATA1(+),TPM3
GATA1(+),EIF4E2
GATA1(+),TUBA1A
GATA1(+),TRIM10
GATA1(+),RBM17
GATA1(+),CIRBP
GATA1(+),GRHPR
GATA1(+),TIMM8B
GATA1(+),OSBP2
GATA1(+),PLCD1
GATA1(+),YWHAE
GATA1(+),PCBP2
GATA1(+),GMPR
GATA1(+),UCP2
GATA1(+),SPHK1
GATA1(+),UBAC1
GATA1(+),PSME1
GATA1(+),ELF2
GATA1(+),SLC38A5
GATA1(+),YBX3
GATA1(+),POLD4
GATA1(+),RNF181
GATA1(+),FDFT1
